Mine Name,CAAQMS_Source_Name,CAAQMS_Match_Type,Environmental_Anomaly,Environmental_Risk_Score,Environmental_Min_Anomaly_Score,Environmental_Anomaly_Count,Environmental_Observations,Environmental_Anomaly_Rate,Environmental_Available,Production_Source_Name,Production_Match_Type,Operational_ZScore,Operational_Absolute_ZScore,Operational_Anomaly,Operational_Anomaly_Category,Operational_Anomaly_Reason,Operational_Change,Data_Sufficient,Operational_Available,Evidence_Count,Evidence_Coverage,Evidence_Status,Safety_Evidence_Available,Safety_Evidence_Status,Environmental_Component,Operational_Component,Safety_Component,Available_Evidence_Domains,Confidence_Score,Confidence_Category,Confidence_Explanation,Assessment_Limitation
New Sethia,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Nichitpur,,,,,,,,,0,Nichitpur,Contextual_Fuzzy,-0.1408194237609034,0.1408194237609034,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.06,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Nigahi Project,,,,,,,,,0,Nigahi Project,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Nimcha Colliery , Nimcha OC (Amkola) & Nimcha Highwall",,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ningah Colliery,,,,,,,,,0,Ningah Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ningha (SSI) OC,,,,,,,,,0,Ningha (SSI) OC,Contextual_Fuzzy,-0.0251869882372588,0.0251869882372588,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.18,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Nirsha,,,,,,,,,0,Nirsha,Contextual_Fuzzy,-0.3431761859272815,0.3431761859272815,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.15,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
North Searsole OC Colliery,,,,,,,,,0,North Searsole OC Colliery,Contextual_Fuzzy,0.4662508627382309,0.4662508627382309,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.6900000000000001,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
North Urimari/Birsa-OC,,,,,,,,,0,North Urimari/Birsa-OC,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Nowrozabad (W),,,,,,,,,0,Nowrozabad (W),Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
NTST-Jeenagora,,,,,,,,,0,NTST-Jeenagora,Contextual_Fuzzy,-1.4320482871082687,1.4320482871082687,0.0,Normal,Latest production change is within the normal range of observed production changes.,-1.2800000000000002,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Orient Mine No. 1 & 2,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pacchwara North Coal Mine,,,,,,,,,0,Pacchwara North Coal Mine,Contextual_Fuzzy,-1.4416843234019048,1.4416843234019048,0.0,Normal,Latest production change is within the normal range of observed production changes.,-1.2899999999999991,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pachhwara Central Coal Mine,,,,,,,,,0,Pachhwara Central Coal Mine,Contextual_Fuzzy,3.771411311455741,3.771411311455741,1.0,Highly Unusual,Production increased by 4.12 MT compared with the previous year; the change is statistically unusual (Z-score: 3.77).,4.12,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Padampur OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Padmavathi Khani No.5 Incline,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pakri Barwadih,,,,,,,,,0,Pakri Barwadih,Contextual_Fuzzy,2.769263536917485,2.769263536917485,1.0,Unusual,Production increased by 3.08 MT compared with the previous year; the change is statistically unusual (Z-score: 2.77).,3.0799999999999983,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pali,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pandaveswar UG,,,,,,,,,0,Pandaveswar UG,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pandavpara Colliery,,,,,,,,,0,Pandavpara Colliery,Contextual_Fuzzy,-0.1697275326418146,0.1697275326418146,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Paoni II OCM,,,,,,,,,0,Paoni II OCM,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Parasea Colliery,,,,,,,,,0,Parasea Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Parbelia Colliery,,,,,,,,,0,Parbelia Colliery,Contextual_Fuzzy,-0.2082716778163628,0.2082716778163628,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
